time,open,high,low,close,volume
2022-12-08 07:00:00,53.77,55.72,53.26,54.53,3540200
2022-12-09 07:00:00,54.53,54.96,52.92,53.86,1928600
2022-12-12 07:00:00,53.86,55.63,53.86,55.04,3953600
2022-12-13 07:00:00,55.04,55.38,54.02,55.38,2803000
2022-12-14 07:00:00,56.56,58.85,55.63,57.24,4832800
2022-12-15 07:00:00,57.33,58.34,57.16,57.75,1996800
2022-12-16 07:00:00,56.73,57.84,56.73,57.67,3078800
2022-12-19 07:00:00,58.29,58.29,55.36,55.8,3681300
2022-12-20 07:00:00,55.1,55.8,52.17,54.74,4273900
2022-12-21 07:00:00,54.74,55.8,51.38,53.41,1916600
2022-12-22 07:00:00,54.03,54.03,51.73,53.41,1327000
2022-12-23 07:00:00,52.7,52.97,51.82,52.26,1362900
2022-12-26 07:00:00,51.91,51.91,48.63,48.63,2760600
2022-12-27 07:00:00,48.28,51.55,47.83,51.55,1874800
2022-12-28 07:00:00,52.26,52.26,50.14,52.26,1540600
2022-12-29 07:00:00,52.0,52.26,50.93,51.29,968900
2022-12-30 07:00:00,51.2,52.17,50.76,52.17,1390000
2023-01-03 07:00:00,52.17,53.5,51.38,52.88,1790900
2023-01-04 07:00:00,53.5,54.83,53.06,53.32,1731200
2023-01-05 07:00:00,53.32,54.39,53.32,53.94,1367200
2023-01-06 07:00:00,53.68,54.03,51.73,51.91,1939000
2023-01-09 07:00:00,52.08,52.79,51.02,51.02,1265000
2023-01-10 07:00:00,51.38,51.55,49.78,50.05,1782700
2023-01-11 07:00:00,50.49,50.93,49.96,49.96,1183200
2023-01-12 07:00:00,50.49,50.58,49.52,49.6,976400
2023-01-13 07:00:00,50.4,51.38,50.05,50.4,1256100
2023-01-16 07:00:00,50.84,50.84,49.96,49.96,845500
2023-01-17 07:00:00,49.96,52.35,49.96,52.08,1867300
2023-01-18 07:00:00,52.7,52.7,52.0,52.44,1660900
2023-01-19 07:00:00,52.53,54.03,52.53,53.06,2053600
2023-01-27 07:00:00,54.03,54.21,51.82,52.26,1930000
2023-01-30 07:00:00,52.44,52.7,51.73,51.73,1928700
2023-01-31 07:00:00,51.46,53.77,51.46,53.41,3875600
2023-02-01 07:00:00,54.03,55.98,53.15,53.15,5287500
2023-02-02 07:00:00,53.68,54.65,51.91,52.35,2704700
2023-02-03 07:00:00,52.97,52.97,51.38,52.08,1831400
2023-02-06 07:00:00,52.0,52.53,50.67,51.38,1728900
2023-02-07 07:00:00,51.38,51.64,49.16,49.25,3836200
2023-02-08 07:00:00,49.6,49.96,47.92,48.72,2336200
2023-02-09 07:00:00,48.98,50.05,48.72,48.9,1059500
2023-02-10 07:00:00,48.98,49.43,48.54,48.72,1018200
2023-02-13 07:00:00,48.72,48.72,46.06,46.24,2575700
2023-02-14 07:00:00,46.5,47.3,46.15,46.95,1605700
2023-02-15 07:00:00,47.3,48.01,46.68,47.48,1027200
2023-02-16 07:00:00,47.57,48.1,46.95,47.21,1204700
2023-02-17 07:00:00,47.39,47.48,46.68,46.95,997100
2023-02-20 07:00:00,46.95,48.45,46.77,48.45,1835100
2023-02-21 07:00:00,48.54,49.07,48.01,48.36,1655500
2023-02-22 07:00:00,47.66,48.1,46.95,46.95,2064800
2023-02-23 07:00:00,46.95,47.04,44.91,46.06,2570800
2023-02-24 07:00:00,46.42,46.42,44.73,44.82,1356200
2023-02-27 07:00:00,44.29,45.0,43.49,43.76,2139800
2023-02-28 07:00:00,44.11,44.64,43.05,44.38,1309600
2023-03-01 07:00:00,43.94,44.56,43.76,44.56,827500
2023-03-02 07:00:00,44.73,45.62,44.73,45.18,930700
2023-03-03 07:00:00,45.18,45.26,44.2,44.56,1021000
2023-03-06 07:00:00,45.18,45.18,44.38,44.82,1522000
2023-03-07 07:00:00,44.82,45.09,44.02,44.82,964900
2023-03-08 07:00:00,43.85,44.82,43.85,44.82,953000
2023-03-09 07:00:00,45.0,46.15,44.73,45.97,2007000
2023-03-10 07:00:00,45.53,47.3,45.35,46.59,2711200
2023-03-13 07:00:00,46.06,46.59,45.44,45.88,1561700
2023-03-14 07:00:00,45.71,46.42,45.18,45.71,1595700
2023-03-15 07:00:00,46.33,46.86,45.88,46.5,1570700
2023-03-16 07:00:00,45.97,46.06,45.26,46.06,1034100
2023-03-17 07:00:00,46.06,46.5,45.71,46.5,2142400
2023-03-20 07:00:00,46.06,46.33,44.82,44.82,1241900
2023-03-21 07:00:00,45.09,45.62,43.85,45.18,1551500
2023-03-22 07:00:00,45.53,45.53,44.82,44.82,458200
2023-03-23 07:00:00,44.38,45.18,44.38,44.82,656300
2023-03-24 07:00:00,45.0,45.18,44.64,44.82,721600
2023-03-27 07:00:00,44.82,45.26,44.73,45.18,877600
2023-03-28 07:00:00,45.26,46.24,45.18,45.8,1458000
2023-03-29 07:00:00,45.8,45.97,45.26,45.97,815400
2023-03-30 07:00:00,46.5,46.86,45.35,45.44,1268600
2023-03-31 07:00:00,45.62,45.71,45.0,45.44,1234100
2023-04-06 07:00:00,48.1,48.54,47.04,47.04,2312000
2023-04-07 07:00:00,47.39,47.48,46.5,46.59,1345700
2023-04-10 07:00:00,46.77,47.66,46.59,46.68,1890100
2023-04-11 07:00:00,46.59,46.86,46.15,46.77,1252300
2023-04-12 07:00:00,46.95,47.74,46.77,46.95,1417400
2023-04-13 07:00:00,47.58,49.3,47.04,49.3,4832000
2023-04-14 07:00:00,49.66,51.1,49.02,49.02,4115700
2023-04-17 07:00:00,49.2,49.38,47.67,48.12,2454300
2023-04-18 07:00:00,48.12,49.48,48.03,48.75,2366900
2023-04-19 07:00:00,48.75,50.02,48.21,48.75,2517200
2023-04-20 07:00:00,48.75,49.11,48.3,48.39,1296200
2023-04-21 07:00:00,48.57,49.11,46.95,46.95,4259600
2023-04-24 07:00:00,46.95,47.49,46.32,46.32,1826100
2023-04-25 07:00:00,46.5,46.86,46.04,46.5,1807300
2023-04-26 07:00:00,46.5,46.59,45.95,46.41,1660400
2023-04-27 07:00:00,46.59,47.49,46.5,46.59,1664100
2023-04-28 07:00:00,46.86,47.4,46.41,46.5,1493300
2023-05-04 07:00:00,46.59,47.13,45.95,46.04,1697400
2023-05-05 07:00:00,46.04,46.68,46.04,46.41,1131700
2023-05-08 07:00:00,46.5,46.77,46.22,46.68,1294100
2023-05-09 07:00:00,46.95,47.13,46.41,46.68,1081400
2023-05-10 07:00:00,46.59,46.59,46.14,46.22,2019000
2023-05-11 07:00:00,46.5,47.76,46.32,47.13,3286900
2023-05-12 07:00:00,47.13,47.22,46.59,46.77,1492000
2023-05-15 07:00:00,46.95,47.04,46.5,46.5,1537300
2023-05-16 07:00:00,46.68,46.68,45.95,46.22,2526200
