time,open,high,low,close,volume
2022-09-27 07:00:00,59.64,59.96,57.88,57.96,2415500
2022-09-28 07:00:00,57.64,58.44,56.76,57.48,2145700
2022-09-29 07:00:00,58.36,58.84,57.8,58.2,2033200
2022-09-30 07:00:00,57.56,58.68,57.56,57.88,2345100
2022-10-03 07:00:00,57.56,58.04,56.84,56.84,2039100
2022-10-04 07:00:00,57.48,57.48,56.04,56.76,1631300
2022-10-05 07:00:00,56.84,57.64,56.84,57.32,1493400
2022-10-06 07:00:00,57.08,57.16,56.04,56.04,1503000
2022-10-07 07:00:00,55.48,57.08,53.24,55.88,2685300
2022-10-10 07:00:00,54.84,57.24,53.96,56.44,1661900
2022-10-11 07:00:00,56.44,57.24,55.72,56.2,1718400
2022-10-12 07:00:00,56.44,57.4,56.12,57.32,1274000
2022-10-13 07:00:00,56.84,59.08,56.68,59.08,3171000
2022-10-14 07:00:00,59.24,59.64,59.0,59.24,1436500
2022-10-17 07:00:00,59.08,60.12,59.0,59.32,1679700
2022-10-18 07:00:00,60.04,61.64,59.8,61.24,3137000
2022-10-19 07:00:00,60.92,61.48,60.92,61.32,1038000
2022-10-20 07:00:00,61.32,62.04,60.68,62.04,2290400
2022-10-21 07:00:00,62.04,62.76,61.24,61.64,2097600
2022-10-24 07:00:00,61.8,61.8,59.24,59.24,1578600
2022-10-25 07:00:00,59.32,61.48,59.32,60.84,1657600
2022-10-26 07:00:00,60.84,61.16,60.52,60.84,824700
2022-10-27 07:00:00,60.84,62.84,60.84,62.84,2283600
2022-10-28 07:00:00,62.84,62.92,62.2,62.44,1438800
2022-10-31 07:00:00,62.2,62.84,61.88,62.84,1572200
2022-11-01 07:00:00,62.84,66.05,62.84,64.2,3180100
2022-11-04 07:00:00,63.96,64.85,62.44,64.04,2909200
2022-11-07 07:00:00,64.12,65.81,64.04,65.81,2638300
2022-11-08 07:00:00,65.81,65.97,63.72,65.97,2301400
2022-11-09 07:00:00,65.65,65.81,64.04,64.77,2701100
2022-11-10 07:00:00,64.77,64.85,61.64,62.76,2637600
2022-11-11 07:00:00,63.16,64.36,62.76,62.76,1564400
2022-11-14 07:00:00,62.44,65.65,60.92,63.24,2596800
2022-11-15 07:00:00,63.24,63.56,61.24,61.64,2089600
2022-11-16 07:00:00,60.44,63.08,59.08,59.64,3542600
2022-11-17 07:00:00,61.48,62.68,60.12,60.84,2599500
2022-11-18 07:00:00,61.64,62.28,60.6,61.64,2229300
2022-11-21 07:00:00,61.64,62.36,61.56,62.36,1787400
2022-11-22 07:00:00,62.04,64.2,61.96,63.64,2281200
2022-11-23 07:00:00,63.64,63.8,62.68,63.56,773100
2022-11-24 07:00:00,63.24,65.01,63.16,65.01,2881100
2022-11-25 07:00:00,65.09,66.21,64.85,65.81,2596100
2022-11-28 07:00:00,65.65,66.77,65.41,65.41,2299200
2022-11-29 07:00:00,65.09,66.69,64.44,66.45,2404200
